Cites,Authors,Title,Publisher,Year,ArticleURL,Source,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"M El Barachi, SA Rahman, A Mourad, ...",Nanosensors for traffic condition monitoring,Elsevier,2020,https://www.sciencedirect.com/science/article/pii/B9780128198704000116,Nanosensors for Smart …,,97,2021-12-18 16:37,,,,,,,,,0,0,0,4,1,"With the increased need for mobility and the overcrowding of cities, the area of intelligent transportation aims at improving the efficiency, safety, and productivity of transportation systems by relying on communication and sensing technologies. One of the main …",,
0,"C Abou-Rjeily, A Mourad",Optical Spatial Modulation with Improved Energy Harvesting for MIMO FSO Communications,ieeexplore.ieee.org,2020,https://ieeexplore.ieee.org/abstract/document/9148526/,2020 International Wireless …,,98,2021-12-18 16:37,,,,,,,,,0,0,0,2,1,This work targets the performance analysis of optical spatial modulation (OSM) for free-space optical (FSO) communication systems under the exact Poisson photon-counting detection model. We derive the error probability in the case of receivers equipped with …,https://www.researchgate.net/profile/Azzam-Mourad/publication/343244652_Optical_Spatial_Modulation_with_Improved_Energy_Harvesting_for_MIMO_FSO_Communications/links/5f9921ca92851c14bced4bae/Optical-Spatial-Modulation-with-Improved-Energy-Harvesting-for-MIMO-FSO-Communications.pdf,https://scholar.google.com/scholar?q=related:y9IhHupit7wJ:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,"OA Wahab, J Bentahar, R Cohen, H Otrok, ...",A two-level solution to fight against dishonest opinions in recommendation-based trust systems,arxiv.org,2020,https://arxiv.org/abs/2006.04803,arXiv preprint arXiv …,,99,2021-12-18 16:37,,,,,,,,,0,0,0,5,1,"In this paper, we propose a mechanism to deal with dishonest opinions in recommendation-based trust models, at both the collection and processing levels. We consider a scenario in which an agent requests recommendations from multiple parties to build trust toward …",https://arxiv.org/pdf/2006.04803,https://scholar.google.com/scholar?q=related:BeIbZOess6UJ:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,"M Chehab, A Mourad",Towards a Lightweight Policy-Based Privacy Enforcing Approach for IoT,ieeexplore.ieee.org,2018,https://ieeexplore.ieee.org/abstract/document/8947639/,2018 International Conference on …,,100,2021-12-18 16:37,,,,,,,,,0,0,0,2,3,"Internet of Things (IoT) is the interconnection of everyday objects, enabling the devices to send and receive messages over the Internet. Most of IoT applications are consumer based, which makes it necessary to protect users privacy. Existing privacy preserving approaches …",https://www.researchgate.net/profile/Azzam-Mourad/publication/338365683_Towards_a_Lightweight_Policy-Based_Privacy_Enforcing_Approach_for_IoT/links/5f95b3d9299bf1b53e45aef9/Towards-a-Lightweight-Policy-Based-Privacy-Enforcing-Approach-for-IoT.pdf,https://scholar.google.com/scholar?q=related:Id8rWgRBBBIJ:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,"S Abdul Rahman, A Mourad, M El Barachi",An Infrastructure-Assisted Crowdsensing Approach for On-Demand Traffic Condition Estimation,laur.lau.edu.lb,2019,https://laur.lau.edu.lb:8443/xmlui/handle/10725/12698,,,101,2021-12-18 16:37,,,,,,,,,0,0,0,3,2,"With the widespread use of smartphones and the continuous increase of their capabilities, a new sensing paradigm has emerged: mobile crowdsensing. The concept of crowdsensing implies the reliance on the crowd to perform sensing tasks and collect data about a …",https://laur.lau.edu.lb:8443/xmlui/bitstream/handle/10725/12698/An%20infrastructure.pdf?sequence=2,https://scholar.google.com/scholar?q=related:YwV3VxRNL34J:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,"O Abdel Wahab, J Bentahar, R Cohen, H Otrok, ...",A two-level solution to fight against dishonest opinions in recommendation-based trust systems,ui.adsabs.harvard.edu,2020,https://ui.adsabs.harvard.edu/abs/2020arXiv200604803A/abstract,arXiv e …,,102,2021-12-18 16:37,,,,,,,,,0,0,0,5,1,"In this paper, we propose a mechanism to deal with dishonest opinions in recommendation-based trust models, at both the collection and processing levels. We consider a scenario in which an agent requests recommendations from multiple parties to build trust toward …",,
0,"H Sami, A Mourad, W El-Hajj",Vehicular-OBUs-As-On-Demand-Fogs,laur.lau.edu.lb,2020,https://laur.lau.edu.lb:8443/xmlui/handle/10725/12675,,,103,2021-12-18 16:37,,,,,,,,,0,0,0,3,1,"Observing the headway in vehicular industry, new applications are developed demanding more resources. For instance, real-time vehicular applications require fast processing of the vast amount of generated data by vehicles in order to maintain service availability and …",,
0,"O Abdel Wahab, J Bentahar, H Otrok, A Mourad",Misbehavior detection framework for community-based cloud computing,laur.lau.edu.lb,2017,https://laur.lau.edu.lb:8443/xmlui/handle/10725/5347,,,104,2021-12-18 16:37,,,,,,,,,0,0,0,4,4,The success and continuation of cloud computing depends to a large extent on the quality and performance of the offered services. We propose in this paper a novel architecture for cloud computing called Community-based Cloud Computing whose main goal is to improve …,,https://scholar.google.com/scholar?q=related:w0NgYiRmlAYJ:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,"M Debbabi, A Mourad, N Tawbi",Armed E-Bunny,laur.lau.edu.lb,2017,https://laur.lau.edu.lb:8443/xmlui/handle/10725/5328,,,105,2021-12-18 16:37,,,,,,,,,0,0,0,3,4,This paper presents a new selective dynamic compilation technique targeting ARM 16/32-bit embedded system processors. This compiler is built inside the J2ME/CLDC (Java 2 Micro Edition for Connected Limited Device Configuration) platform [8]. The primary objective of …,,https://scholar.google.com/scholar?q=related:OMiUzGDpFC0J:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,"H Tout, C Talhi, N Kara, A Mourad",Smart mobile computation offloading,laur.lau.edu.lb,2017,https://laur.lau.edu.lb:8443/xmlui/handle/10725/8318,,,106,2021-12-18 16:37,,,,,,,,,0,0,0,4,4,"Although mobile devices have been considerably upgraded to more powerful terminals, yet their lightness feature still impose intrinsic limitations in their computation capability, storage capacity and battery lifetime. With the ability to release and augment the limited resources of …",,https://scholar.google.com/scholar?q=related:hL-T2G4HeOgJ:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,"O Abdel Wahab, J Bentahar, H Otrok, A Mourad",How to distribute the detection load among virtual machines to maximize the detection of distributed attacks in the cloud?,laur.lau.edu.lb,2017,https://laur.lau.edu.lb:8443/xmlui/handle/10725/5340,,,107,2021-12-18 16:37,,,,,,,,,0,0,0,4,4,"Security has been identified to be the principal stumbling-block preventing users and enterprises from moving their businesses to the cloud. The reason is that cloud systems, besides inheriting all the vulnerabilities of the traditional computing systems, appeal to new …",https://laur.lau.edu.lb:8443/xmlui/bitstream/handle/10725/5340/%28Postprint%29%20How.pdf?sequence=3&isAllowed=y,https://scholar.google.com/scholar?q=related:ZpNzwGStkNwJ:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,"A Mourad, A El Khatib, H Otrok, O Abdel Wahab, ...",A cooperative detection model based on artificial neural network for VANET QoS-OLSR protocol,globethics-prod.openrepository.com,2017,https://globethics-prod.openrepository.com/handle/20.500.12424/2526298,,,108,2021-12-18 16:37,,,,,,,,,0,0,0,5,4,"In this paper, we address the problem of detecting misbehaving vehicles in Vehicular Ad-Hoc Network using VANET QoS-OLSR, Quality of Service-Optimized Link State Routing protocol. VANET QoS-OLSR is a clustering protocol that is able to increase the stability of …",,
0,"O Abdel Wahab, J Bentahar, H Otrok, A Mourad",I know you are watching me,laur.lau.edu.lb,2017,https://laur.lau.edu.lb:8443/xmlui/handle/10725/8322,,,109,2021-12-18 16:37,,,,,,,,,0,0,0,4,4,Insider attacks in which misbehaving Virtual Machines (VMs) take part of the cloud system and learn about its internal vulnerabilities constitute a major threat against cloud resources and infrastructure. This demands setting up continuous and comprehensive security …,https://laur.lau.edu.lb:8443/xmlui/bitstream/handle/10725/8322/(Postprint)%20I%20know.pdf?sequence=3,https://scholar.google.com/scholar?q=related:3ywqvINvlo4J:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,"M Taghavi, J Bentahar, H Otrok, OA Wahab, A Mourad",ICWS 2017,,,https://ieeexplore.ieee.org/abstract/document/8029734/,ieeexplore.ieee.org,,110,2021-12-18 16:37,,,,,,,,,0,0,0,5,,The following topics are dealt with: cloud services; Web services clustering; distributed services; hybrid graph models; privacy-preserving distributed service recommendation; Android system; service-oriented systems; QoS aware service composition; Internet of …,https://ieeexplore.ieee.org/iel7/8026102/8029729/08029734.pdf,
0,"A Mourad, P Mueller, A Benslimane, HH Chen, I Habib, ...",GENERAL CO-CHAIRS,,,https://www.computer.org/csdl/proceedings-article/wimob/2016/07763161/12OmNzGDsI9,computer.org,,111,2021-12-18 16:37,,,,,,,,,0,0,0,6,,Committees IEEE.org Help Cart Jobs Board Create Account Toggle navigation IEEE Computer Society Digital Library Jobs Tech News Resource Center Press Room Browse By Date Advertising About Us IEEE IEEE Computer Society IEEE Computer Society Digital Library My …,https://ieeexplore.ieee.org/iel7/7750933/7762962/07763161.pdf,
0,"A Mourad, MA Laverdiere, M Debbabi",A Security Hardening Language Based on Aspect-Orientation,Springer,2007,https://link.springer.com/chapter/10.1007/978-3-540-88653-2_19,International Conference on E …,,112,2021-12-18 16:37,,10.1007/978-3-540-88653-2_19,,,,,,,0,0,0,3,14,"In this paper, we propose an aspect-oriented language, called SHL (Security Hardening Language), for specifying systematically the security hardening solutions. This language constitutes our new achievement towards developing our security hardening framework …",https://www.researchgate.net/profile/Azzam-Mourad/publication/226841987_A_Security_Hardening_Language_Based_on_Aspect-Orientation/links/02bfe51463a5ae6146000000/A-Security-Hardening-Language-Based-on-Aspect-Orientation.pdf,https://scholar.google.com/scholar?q=related:bxEwFFrxcWAJ:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,"R Charpentier, M Debbabi, A Mourad, ...",Oss security hardening overview,search.proquest.com,2008,https://search.proquest.com/openview/6bba6beb92492774c3425c8e03c0a828/1?pq-origsite=gscholar&cbl=2036198,The Open Source …,,113,2021-12-18 16:37,,,,,,,,,0,0,0,4,13,"In today's computing world, security takes an increasingly predominant role. The industry is facing challenges in public confidence at the discovery of vulnerabilities and customers are expecting security to be delivered out of the box, even on programs that were not designed …",,
0,"D Alhadidi, A Mourad, HI Kaitouni, ...",Common weaving approach in mainstream languages for software security hardening,Elsevier,2013,https://www.sciencedirect.com/science/article/pii/S0164121213001325,Journal of Systems and …,,114,2021-12-18 16:37,,,,,,,,,0,0,0,4,8,"In this paper, we propose a novel aspect-oriented approach based on GIMPLE, a language-independent and a tree-based representation generated by the GNU Compiler Collection (GCC), for the systemization of application security hardening. The security solutions are …",https://www.researchgate.net/profile/Azzam-Mourad/publication/258222140_Common_weaving_approach_in_mainstream_languages_for_software_security_hardening/links/5bd381ce4585150b2b8a18ee/Common-weaving-approach-in-mainstream-languages-for-software-security-hardening.pdf,https://scholar.google.com/scholar?q=related:hebmRDmOAZEJ:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,"D Mouheb, C Talhi, A Mourad, V Lima, M Debbabi, ...",An aspect-oriented approach for software security hardening,laur.lau.edu.lb,2009,https://laur.lau.edu.lb:8443/xmlui/handle/10725/8357,,,115,2021-12-18 16:37,,,,,,,,,0,0,0,6,12,Security is a very challenging task in software engineering. Enforcing security policies should be taken care of during the early phases of the software development life cycle to prevent security breaches in the final product. Since security is a crosscutting concern that …,https://laur.lau.edu.lb:8443/xmlui/bitstream/handle/10725/8357/%28Postprint%29%20%20An%20aspect%20oriented.pdf?sequence=3&isAllowed=y,https://scholar.google.com/scholar?q=related:DAy5Zf2YI60J:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,"A Mourad, D Alhadidi, M Debbabi",Towards Language-Independent Approach for Security Concerns Weaving.,researchgate.net,2008,https://www.researchgate.net/profile/Azzam-Mourad/publication/221436653_Towards_Language-Independent_Approach_for_Security_Concerns_Weaving/links/0c96052781844bd826000000/Towards-Language-Independent-Approach-for-Security-Concerns-Weaving.pdf,SECRYPT,,116,2021-12-18 16:37,PDF,,,,,,,,0,0,0,3,13,"TOWARDS LANGUAGE-INDEPENDENT APPROACH FOR SECURITY CONCERNS WEAVING Page 1 TOWARDS LANGUAGE-INDEPENDENT APPROACH FOR SECURITY CONCERNS WEAVING Azzam Mourad, Dima Alhadidi and Mourad Debbabi Computer Security Laboratory …",https://www.researchgate.net/profile/Azzam-Mourad/publication/221436653_Towards_Language-Independent_Approach_for_Security_Concerns_Weaving/links/0c96052781844bd826000000/Towards-Language-Independent-Approach-for-Security-Concerns-Weaving.pdf,https://scholar.google.com/scholar?q=related:n0VWioKiXIEJ:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,"O Abdel Wahab, H Otrok, A Mourad",A cooperative watchdog model based on Dempster–Shafer for detecting misbehaving vehicles,laur.lau.edu.lb,2014,https://laur.lau.edu.lb:8443/xmlui/handle/10725/2673,,,117,2021-12-18 16:37,,,,,,,,,0,0,0,3,7,"In this paper, we address the problem of detecting misbehaving vehicles in Vehicular Ad Hoc Network (VANET) using Quality of Service Optimized Link State Routing (QoS-OLSR) protocol. According to this protocol, vehicles might misbehave either during the clusters' …",,https://scholar.google.com/scholar?q=related:KTtqA3RJ9L8J:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,"O Abdel Wahab, A Mourad, H Otrok, J Bentahar",CEAP,laur.lau.edu.lb,2016,https://laur.lau.edu.lb:8443/xmlui/handle/10725/5180,,,118,2021-12-18 16:37,,,,,,,,,0,0,0,4,5,"The infrastructureless and decentralized nature of Vehicular Ad Hoc Network (VANET) makes it quite vulnerable to different types of malicious attacks. Detecting such attacks has attracted several contributions in the past few years. Nonetheless, the applicability of the …",,https://scholar.google.com/scholar?q=related:U0P7cBnzDTkJ:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,A Mourad,An aspect-oriented framework for systematic security hardening of software,spectrum.library.concordia.ca,2008,https://spectrum.library.concordia.ca/976216/,,,119,2021-12-18 16:37,,,,,,,,,0,0,0,1,13,"In this thesis, we address the problems related to the security hardening of open source software. Accordingly, we first propose an aspect-oriented and pattern-based approach for systematic security hardening. It is based on the full separation between the roles and duties …",https://spectrum.library.concordia.ca/976216/1/NR63365.pdf,
1,"A Mourad, H Otrok, S Ayoubi",Toward Systematic Integration of Security Policies into Web Services,ieeexplore.ieee.org,2011,https://ieeexplore.ieee.org/abstract/document/6061238/,2011 European Intelligence and …,https://scholar.google.com/scholar?cites=8544476312479342729&as_sdt=2005&sciodt=2007&hl=en,120,2021-12-18 16:37,,,,,,,,,1,0.1,0,3,10,"In this paper, we introduce our approach for the automatic generation of BPEL (Business Process Execution Language) aspects from security policies. It is based on a synergy between policies, Aspect-Oriented Programming (AOP) and composition of web services …",https://www.researchgate.net/profile/Azzam-Mourad/publication/221400187_Toward_Systematic_Integration_of_Security_Policies_into_Web_Services/links/5569847c08aeccd77739dd8d/Toward-Systematic-Integration-of-Security-Policies-into-Web-Services.pdf,https://scholar.google.com/scholar?q=related:iSAShe8TlHYJ:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,"G Lenzini, I Liccardi, P Likarish, HW Lim, D Liu, ...","Krombi, Wadie 306 Laud, Peeter 112 Laxmi, Vijay 257 Leenders, Bram 330",,,https://www.computer.org/csdl/proceedings-article/pst/2014/06890971/12OmNBTawqR,computer.org,,121,2021-12-18 16:37,,,,,,,,,0,0,0,6,,Author index IEEE.org Help Cart Jobs Board Create Account Toggle navigation IEEE Computer Society Digital Library Jobs Tech News Resource Center Press Room Browse By Date Advertising About Us IEEE IEEE Computer Society IEEE Computer Society Digital Library My …,,
0,"O Abdul Wahad, J Bentahar, H Otrok, A Mourad",Towards trustworthy multi-cloud services communities,laur.lau.edu.lb,2016,https://laur.lau.edu.lb:8443/xmlui/handle/10725/5184,,,122,2021-12-18 16:37,,,,,,,,,0,0,0,4,5,"The prominence of cloud computing led to unprecedented proliferation in the number of Web services deployed in cloud data centers. In parallel, service communities have gained recently increasing interest due to their ability to facilitate discovery, composition, and …",https://laur.lau.edu.lb:8443/xmlui/bitstream/handle/10725/5184/%28Postprint%29%20Towards.pdf?sequence=3&isAllowed=y,https://scholar.google.com/scholar?q=related:rnU2khlgke8J:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,"RA Haraty, N Boss, A Mourad, MM Allaham",Modeling and validating the class security model using alloy,researchgate.net,2013,https://www.researchgate.net/profile/Ramzi-Haraty/publication/286698701_Towards_diactritizing_Arabic_text/links/58a19494a6fdccf5e96f3016/Towards-diactritizing-Arabic-text.pdf,,,123,2021-12-18 16:37,PDF,,,,,,,,0,0,0,4,8,Formalizing security models provide system designers and security engineers with evidence that they are constructing a consistent system that will meet the specifications as implemented. While it would be difficult to formalize every security model that has ever been …,https://www.researchgate.net/profile/Ramzi-Haraty/publication/286698701_Towards_diactritizing_Arabic_text/links/58a19494a6fdccf5e96f3016/Towards-diactritizing-Arabic-text.pdf,https://scholar.google.com/scholar?q=related:U_RmnMpQcPEJ:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,"Z Maamar, H Yahyaoui, A Mourad, ...",Analyzing social web services' capabilities,ieeexplore.ieee.org,2015,https://ieeexplore.ieee.org/abstract/document/7194343/,2015 IEEE 24th …,,124,2021-12-18 16:37,,,,,,,,,0,0,0,4,6,This paper looks into ways of supporting social Web services react to the behaviors that their peers expose at run time. Examples of behaviors include selfishness and unfairness. These reactions are associated with actions packaged into capabilities. A capability allows a social …,https://laur.lau.edu.lb:8443/xmlui/bitstream/handle/10725/5348/(Postprint)%20Analyzing.pdf?sequence=3,https://scholar.google.com/scholar?q=related:mq0lo-4fKU0J:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,"O Abdel Wahab, H Otrok, A Mourad",A Dempster–Shafer Based Tit-for-Tat Strategy to Regulate the Cooperation in VANET Using QoS-OLSR Protocol,laur.lau.edu.lb,2014,https://laur.lau.edu.lb:8443/xmlui/handle/10725/2675,,,125,2021-12-18 16:37,,,,,,,,,0,0,0,3,7,"In this paper, we address the problem of cooperation among vehicles in VANET using QoS-OLSR protocol in the presence of selfish nodes. QoS-OLSR is a proactive protocol that considers the Quality of Service (QoS) of the nodes while electing the cluster-heads and …",,https://scholar.google.com/scholar?q=related:9LnlrCoPm3AJ:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,"H Tout, A Mourad, C Talhi, H Otrok, H Yahyaoui",Model-driven specification and design-level analysis of XACML policies,laur.lau.edu.lb,2020,https://laur.lau.edu.lb:8443/xmlui/handle/10725/12115,,,126,2021-12-18 16:37,,,,,,,,,0,0,0,5,1,"Throughout the recent years, Web services security has been the target of many researchers. Particularly, by integrating policies and rules to govern the Web services behaviors at runtime, researchers have been able to prove the capability of policy …",https://laur.lau.edu.lb:8443/xmlui/bitstream/handle/10725/12115/%28Postprint%29%20Model.pdf?sequence=3&isAllowed=y,https://scholar.google.com/scholar?q=related:TDwv4xQ6ZXYJ:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
2,"M Khalil, A Shahin, A Mourad, N Munla",Driver Stress Level Detection Using HRV Analysis,,2015,,International Conference on Advances in …,https://scholar.google.com/scholar?cites=17144306882009122383&as_sdt=2005&sciodt=2007&hl=en,127,2021-12-18 16:37,CITATION,,,,,,,,2,0.33,1,4,6,,,
2,"SA Rahman, A Mourad","May El Barachi, and Wael Al Orabi. 2018",,2018,,A novel on-demand vehicular sensing framework for …,https://scholar.google.com/scholar?cites=10469742636684421809&as_sdt=2005&sciodt=2007&hl=en,128,2021-12-18 16:37,CITATION,,,,,,,,2,0.67,1,2,3,,,https://scholar.google.com/scholar?q=related:sSpW_XT_S5EJ:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
1,"MALA Mourad—Andrei, SM Debbabi",Points de coupure pour les préoccupations de renforcement de sécurité utilisant le flot de contrôle,,,http://pop-art.inrialpes.fr/~jfdlpa07/Articles/Coupure.pdf,pop-art.inrialpes.fr,https://scholar.google.com/scholar?cites=1403735077380144002&as_sdt=2005&sciodt=2007&hl=en,129,2021-12-18 16:37,PDF,,,,,,,,1,0,1,2,,Nous présentons dans cet article deux nouveaux points de coupure pour les langages orientés aspects (AOP) qui sont nécessaires au renforcement systématique de sécurité. Ils permettent l'identification de certains points de jointure dans un graphe de flot de contrôle …,http://pop-art.inrialpes.fr/~jfdlpa07/Articles/Coupure.pdf,https://scholar.google.com/scholar?q=related:grv_lZ0RexMJ:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,"SA Rahman, A Mourad, M El Barachi, W Al Orabi",Vehicular Communications,,2018,,,,130,2021-12-18 16:37,CITATION,,,,,,,,0,0,0,4,3,,,https://scholar.google.com/scholar?q=related:sl5lXAPZEWkJ:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,"A Mourad, MA Laverdiere, A Soeanu, M Debbabi",Nouveaux points de coupure et primitives pour les préoccupations de renforcement de sécurité,laur.lau.edu.lb,2009,https://laur.lau.edu.lb:8443/xmlui/handle/10725/2685,,,131,2021-12-18 16:37,,,,,,,,,0,0,0,4,12,Nous présentons dans cet article deux nouveaux points de coupure et deux nouvelles primitives pour programmation par aspect nécessaires au renforcement systématique de sécurité. Les deux points de coupure proposés permettent l'identification de certains points …,https://laur.lau.edu.lb:8443/xmlui/bitstream/handle/10725/2685/%28Postprint%29%20Nouveaux.pdf?sequence=2&isAllowed=y,https://scholar.google.com/scholar?q=related:B_w8nIXfayMJ:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,A Mourad,A selective dynamic compiler for embedded Java virtual machine targeting ARM processorsAzzam Mourad.,bac-lac.gc.ca,2005,https://www.bac-lac.gc.ca/eng/services/theses/Pages/item.aspx?idNumber=1131954294,,,132,2021-12-18 16:37,,,,,,,,,0,0,0,1,16,Ce travail présente une nouvelle technique de compilation dynamique sélective pour les systèmes embarqués avec processeurs ARM. Ce compilateur a été intégré dans la plateforme J2ME/CLDC (Java 2 Micro Edition for Connected Limited Device Con-figuration) …,,
0,"MH Abd Wahab, C Aliprandi, MF Atig, F Berzal, M Boldt, ...",EISIC 2017 Program Committee,,,https://ieeexplore.ieee.org/abstract/document/8240760/,ieeexplore.ieee.org,,133,2021-12-18 16:37,CITATION,,,,,,,,0,0,0,6,,"Program Committee Page 1 EISIC 2017 Program Committee Mohd Helmy Abd Wahab, Universiti Tun Hussein Onn Malaysia, Malaysia Carlo Aliprandi, Integris Srl, Italy Mohamed Faouzi Atig, Uppsala University, Sweden Fernando Berzal, University of Granada, Spain Martin …",,
0,A Mourad,Control flow based pointcuts for security hardening concerns,laur.lau.edu.lb,2017,https://laur.lau.edu.lb:8443/xmlui/bitstream/handle/10725/5330/Control.pdf?sequence=1&isAllowed=n,,,134,2021-12-18 16:37,CITATION,,,,,,,,0,0,0,1,4,"In this paper, we present two new control flow based point-cuts to Aspect-Oriented Programming (AOP) languages that are needed for systematic hardening of security concerns. They allow to identify particular join points in a program's control flow graph …",,
0,"D Alhadidi, A Mourad, M Debbabi",Formal and Practical Weaving Approach based on the Gimple Language for Software Security Hardening,,,,,,135,2021-12-18 16:37,CITATION,,,,,,,,0,0,0,3,,,,https://scholar.google.com/scholar?q=related:WY5Xd4LKNvwJ:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,"O Abdel Wahab, H Otrok, A Mourad",VANET QoS-OLSR,,2013,,,,136,2021-12-18 16:37,CITATION,,,,,,,,0,0,0,3,8,,,
0,"B Abdelmajid Khelil, GA Botta, A Santos, A Hung, A Lo, ...",SC2 2015 Program Committee,,,https://ieeexplore.ieee.org/abstract/document/7463681/,ieeexplore.ieee.org,,137,2021-12-18 16:37,CITATION,,,,,,,,0,0,0,6,,"SC2 2015 Program Committee Page 1 SC2 2015 Program Committee Abdelmajid Khelil, BOSCH, Germany Alessio Botta, University of Napoli Federico II, Italy Alexandre Santos, University of Minho, Portugal Allen Hung, Providence University, Taiwan Anthony Lo, Delft …",,
0,"O Abdel Wahab, J Bentahar, H Otrok, A Mourad",A survey on trust and reputation models for Web services,,2015,,,,138,2021-12-18 16:37,CITATION,,,,,,,,0,0,0,4,6,,,
0,"AMMA Laverdiere, M Debbabi",An Aspect Oriented Approach for the Security Hardening of Code,,,,,,139,2021-12-18 16:37,CITATION,,,,,,,,0,0,0,2,,,,https://scholar.google.com/scholar?q=related:0dWyV9goboMJ:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
0,"AMAS Marc-André, LM Debbabi",New AOP Pointcuts and Primitives for Security Hardening Concerns,,,,,,140,2021-12-18 16:37,CITATION,,,,,,,,0,0,0,2,,,,https://scholar.google.com/scholar?q=related:vLWit7FpnWAJ:scholar.google.com/&scioq=author:%22azzam+mourad%22&hl=en&as_sdt=2007
